date,btc_price,funding_rate,total_oi,oi_cme,oi_binance,oi_bybit,oi_hyperliquid,oi_bitget,oi_okx,oi_deribit,oi_coinbase,oi_bitmex,oi_kraken,oi_bitfinex,oi_mexc,oi_huobi
2020-03-26,,,218438.39999999997,0.0,18211.17,8446.22,0.0,0.0,59357.14,20620.78,0.0,75788.17,2435.08,2446.79,0.0,31133.05
2020-03-27,,,220563.66,0.0,19696.68,8859.53,0.0,0.0,57293.9,19605.5,0.0,78477.67,2488.62,2451.89,0.0,31689.87
2020-03-28,,,239613.27,0.0,20927.64,9091.07,0.0,0.0,67704.54,21477.81,0.0,81478.92,2966.65,2446.7,0.0,33519.94
2020-03-29,,,253271.89,0.0,22717.44,11458.86,0.0,0.0,69787.08,22990.98,0.0,85441.73,3502.92,2372.18,0.0,35000.7
2020-03-30,,,275476.64,0.0,24214.31,12147.98,0.0,0.0,72920.01,25050.12,0.0,98365.53,3701.57,2344.78,0.0,36732.34
2020-03-31,6391.19,-0.028015,245692.65,0.0,23294.8,13463.33,0.0,0.0,65563.38,22927.67,0.0,80670.92,2958.75,2329.06,0.0,34484.74
2020-04-01,6407.56,-0.036375,252056.49,0.0,26378.7,15714.07,0.0,0.0,65465.89,18960.48,0.0,83403.56,2919.55,2338.63,0.0,36875.61
2020-04-02,6642.0,0.005299,246042.04,0.0,26013.1,15987.05,0.0,0.0,63469.82,18628.05,0.0,82527.27,2868.49,2324.04,0.0,34224.22
2020-04-03,6791.3,-0.019572,231656.82999999996,0.0,22046.64,13007.88,0.0,0.0,59241.85,16915.01,0.0,78874.59,2533.8,2381.02,0.0,36656.04
2020-04-04,6729.8,-0.01078,240570.87,0.0,22326.19,13916.04,0.0,0.0,60275.43,17167.46,0.0,83347.74,2638.97,2343.06,0.0,38555.98
2020-04-05,6852.19,0.001894,240472.08,0.0,23426.02,14317.79,0.0,0.0,60655.91,16918.08,0.0,81272.13,2842.97,2335.44,0.0,38703.74
2020-04-06,6768.8,0.002079,244097.58999999997,0.0,24694.79,14601.72,0.0,0.0,62312.45,17182.01,0.0,80736.58,2702.15,2341.25,0.0,39526.64
2020-04-07,7325.83,-0.01119,242611.67,0.0,29669.66,14243.02,0.0,0.0,61747.26,16000.21,0.0,76163.9,2713.42,2402.92,0.0,39671.28
2020-04-08,7192.9,0.002824,246194.51,0.0,25846.16,16665.2,0.0,0.0,64229.35,16962.43,0.0,77030.55,2830.68,2412.5,0.0,40217.64
2020-04-09,7357.62,-0.012437,242074.96000000002,0.0,26335.23,14968.3,0.0,0.0,61994.36,16677.05,0.0,75865.0,2772.95,2392.49,0.0,41069.58
2020-04-10,7278.8,-0.041361,252734.94,0.0,27966.68,16955.01,0.0,0.0,63074.68,17134.54,0.0,78819.02,2649.15,2372.7,0.0,43763.16
2020-04-11,6857.82,-0.011225,269605.92,0.0,28779.74,17761.03,0.0,0.0,66483.49,18014.24,0.0,90076.43,3114.79,2394.03,0.0,42982.17
2020-04-12,6874.18,-0.011363,278604.55,0.0,29039.2,19372.08,0.0,0.0,69377.74,17883.29,0.0,92210.93,3180.27,2392.56,0.0,45148.48
2020-04-13,6900.81,-0.03043,279805.31000000006,0.0,29222.86,16015.26,0.0,0.0,73352.71,18513.16,0.0,89153.91,2824.22,2386.23,0.0,48336.96
2020-04-14,6834.0,-0.018687,287502.02,0.0,29664.28,17185.67,0.0,0.0,78540.73,18724.56,0.0,90407.62,3284.97,2352.69,0.0,47341.5
2020-04-15,6864.11,-0.020515,287414.54000000004,0.0,31516.48,17858.64,0.0,0.0,78073.11,18089.77,0.0,89843.57,3175.57,2367.49,0.0,46489.91
2020-04-16,6617.36,0.006758,316383.14,0.0,35845.29,20641.08,0.0,0.0,85775.22,19456.94,0.0,98462.15,3385.83,2358.19,0.0,50458.44
2020-04-17,7098.5,-0.005297,262558.25,0.0,30575.25,17153.56,0.0,0.0,67193.32,17264.35,0.0,84180.53,3262.16,2350.5,0.0,40578.58
2020-04-18,7022.71,-0.017521,281912.86000000004,0.0,31912.28,17060.24,0.0,0.0,89170.67,13254.23,0.0,83612.67,3208.85,2348.89,0.0,41345.03
2020-04-19,7246.9,-0.004791,281416.34,0.0,33548.24,17372.39,0.0,0.0,87694.8,12663.7,0.0,83394.21,3075.67,2333.44,0.0,41333.89
2020-04-20,7118.4,-0.009796,282741.52,0.0,33223.76,16633.61,0.0,0.0,89124.42,12940.7,0.0,83175.17,3383.15,2340.1,0.0,41920.61
2020-04-21,6825.29,-0.015326,306706.2,0.0,34116.02,18585.53,0.0,0.0,98330.17,14574.36,0.0,91098.14,3430.24,2353.24,0.0,44218.5
2020-04-22,6841.9,-0.007345,315596.19999999995,0.0,34808.13,16995.69,0.0,0.0,100098.53,18842.44,0.0,92943.74,3337.0,2348.83,0.0,46221.84
2020-04-23,7127.2,0.00798,306230.54,0.0,35284.54,17889.44,0.0,0.0,96181.51,18331.53,0.0,90329.01,3444.45,2357.95,0.0,42412.11
2020-04-24,7482.5,0.010402,271102.77,0.0,28532.69,14995.72,0.0,0.0,87381.87,16297.52,0.0,80951.1,3148.82,2509.33,0.0,37285.72
2020-04-25,7502.1,-0.004521,267275.2,0.0,27866.49,17013.86,0.0,0.0,82960.83,15690.29,0.0,78276.21,3201.92,2533.54,0.0,39732.06
2020-04-26,7537.4,-0.002282,273082.12,0.0,28128.55,18783.14,0.0,0.0,84537.75,15756.31,0.0,79534.61,3532.36,2529.92,0.0,40279.48
2020-04-27,7693.63,-0.010878,274402.94,0.0,28926.54,18113.35,0.0,0.0,85450.62,15677.71,0.0,78901.07,4028.85,2531.61,0.0,40773.19
2020-04-28,7780.0,-0.010091,274912.82,0.0,29573.31,17868.49,0.0,0.0,86892.99,16139.12,0.0,74320.52,4196.44,2537.82,0.0,43384.13
2020-04-29,7742.1,0.009362,283536.99,0.0,31169.79,18490.89,0.0,0.0,89216.27,16663.65,0.0,76009.4,4275.5,2545.68,0.0,45165.81
2020-04-30,8784.05,0.013163,191778.38,0.0,26914.4,17742.05,0.0,0.0,81430.92,0.0,0.0,65691.01,0.0,0.0,0.0,0.0
2020-05-01,8622.1,0.009517,260431.68,0.0,28025.96,16168.43,0.0,0.0,83680.97,19245.26,0.0,63244.33,4839.19,2814.84,0.0,42412.7
2020-05-02,8829.0,0.008141,258569.02999999997,0.0,30420.71,16974.6,0.0,0.0,80540.16,18670.43,0.0,65117.58,4832.19,2799.8,0.0,39213.56
2020-05-03,8975.18,0.003445,262768.7,0.0,29760.15,18106.44,0.0,0.0,82624.96,18299.87,0.0,65277.85,4714.64,2798.34,0.0,41186.45
2020-05-04,8897.2,0.006069,272706.34,0.0,33024.14,18685.5,0.0,0.0,85103.46,18455.42,0.0,66520.64,4908.44,2788.52,0.0,43220.22
2020-05-05,8870.4,0.002452,270542.06,0.0,31063.36,19410.0,0.0,0.0,85049.75,18844.9,0.0,67184.86,4531.16,2798.82,0.0,41659.21
2020-05-06,9022.76,0.009044,268130.95999999996,0.0,31486.23,18144.19,0.0,0.0,83875.18,18640.57,0.0,68364.7,4461.02,2807.26,0.0,40351.81
2020-05-07,9141.9,0.010376,281896.15,0.0,33818.54,20615.47,0.0,0.0,84994.07,19451.18,0.0,72629.94,4444.45,2795.98,0.0,43146.52
2020-05-08,9991.9,0.01765,269211.49000000005,0.0,33074.62,21585.26,0.0,0.0,77510.33,17738.73,0.0,71708.96,4495.85,2879.84,0.0,40217.9
2020-05-09,9809.63,0.019275,295127.28,0.0,34498.04,31937.72,0.0,0.0,84101.38,17780.29,0.0,74317.35,4730.23,2897.99,0.0,44864.28
2020-05-10,9544.5,0.002406,316772.36,0.0,40109.46,32245.58,0.0,0.0,88979.54,18329.65,0.0,77461.66,4909.64,2916.79,0.0,51820.04
2020-05-11,8743.0,-0.01782,280752.94,0.0,25329.49,29732.22,0.0,0.0,86562.67,18970.58,0.0,71418.54,5037.95,2852.96,0.0,40848.53
2020-05-12,8560.73,-0.006639,281631.17999999993,0.0,25780.1,27457.94,0.0,0.0,86450.94,19838.55,0.0,73079.84,5252.91,2847.61,0.0,40923.29
2020-05-13,8813.4,-0.000791,284724.63,0.0,25632.96,26077.29,0.0,0.0,87683.76,19691.28,0.0,73938.66,5380.06,2861.18,0.0,43459.44
2020-05-14,9300.0,0.01067,292598.19999999995,0.0,29205.36,26096.21,0.0,0.0,87631.15,19142.08,0.0,78026.0,4978.29,2852.8,0.0,44666.31
2020-05-15,9787.62,0.011218,271751.55,0.0,29538.12,24340.96,0.0,0.0,77798.66,17257.07,0.0,77301.4,4601.23,2889.02,0.0,38025.09
2020-05-16,9317.7,0.008723,283056.56,0.0,31421.59,26463.39,0.0,0.0,77758.99,17431.14,0.0,80792.15,4634.01,2907.57,0.0,41647.72
2020-05-17,9383.5,0.018364,279964.15,0.0,32195.93,25714.59,0.0,0.0,76495.98,16922.64,0.0,78674.53,4999.01,2915.02,0.0,42046.45
2020-05-18,9677.31,0.008126,287467.22000000003,0.0,31537.7,25891.72,0.0,0.0,81554.05,16863.47,0.0,80589.85,4938.46,2979.54,0.0,43112.43
2020-05-19,9731.7,0.010514,289069.76999999996,0.0,32334.95,30091.89,0.0,0.0,80999.45,16896.21,0.0,77360.45,5043.48,3006.06,0.0,43337.28
2020-05-20,9770.0,0.001303,283576.77999999997,0.0,31483.31,27659.43,0.0,0.0,79179.32,16498.8,0.0,77435.81,4790.02,3030.78,0.0,43499.31
2020-05-21,9508.0,0.007226,297354.12,0.0,33232.03,29403.54,0.0,0.0,81551.28,16831.95,0.0,81018.95,5260.11,3003.19,0.0,47053.07
2020-05-22,9068.1,-0.003465,303404.48,0.0,32960.64,27877.14,0.0,0.0,83368.28,17575.19,0.0,84207.34,5176.19,2999.3,0.0,49240.4
2020-05-23,9168.5,0.004667,305900.66000000003,0.0,34775.82,28414.39,0.0,0.0,83160.32,17212.67,0.0,84020.97,5166.7,2993.17,0.0,50156.62
2020-05-24,9176.32,0.004787,302339.64,0.0,34102.77,27990.18,0.0,0.0,83794.62,17088.83,0.0,81105.6,5211.02,2995.21,0.0,50051.41
2020-05-25,8717.4,-0.009258,329210.45000000007,0.0,33684.23,27427.98,0.0,0.0,96815.02,18721.48,0.0,88097.05,5481.58,3004.84,0.0,55978.27
2020-05-26,8893.5,-0.005059,320562.63,0.0,34814.81,26013.98,0.0,0.0,93172.67,18031.69,0.0,86932.56,5322.15,2990.82,0.0,53283.95
2020-05-27,8837.88,0.00174,324407.61000000004,0.0,35384.57,26287.25,0.0,0.0,92445.63,18439.64,0.0,89319.46,5431.71,2997.92,0.0,54101.43
2020-05-28,9202.0,0.008065,316909.76,0.0,37253.74,26554.35,0.0,0.0,88750.03,16868.17,0.0,86205.86,5206.84,3006.74,0.0,53064.03
2020-05-29,9565.0,0.009484,307114.34,0.0,35536.0,24530.19,0.0,0.0,86302.65,17098.94,0.0,84654.71,4983.51,3012.42,0.0,50995.92
2020-05-30,9422.11,0.009246,314686.23,0.0,36940.87,25159.94,0.0,0.0,84512.3,17646.38,0.0,86282.77,4926.31,3035.63,0.0,56182.03
2020-05-31,9700.0,0.007932,314067.95,0.0,33598.95,25145.63,0.0,0.0,89036.31,17336.82,0.0,84653.48,4654.74,3040.01,0.0,56602.01
2020-06-01,9449.5,0.008237,316829.01,0.0,34671.37,26490.28,0.0,0.0,87638.95,17347.34,0.0,83989.82,4980.15,3069.2,0.0,58641.9
2020-06-02,10232.41,0.009187,327904.19000000006,0.0,32400.66,29886.44,0.0,0.0,97716.16,18167.42,0.0,88266.59,4402.77,3159.71,0.0,53904.44
2020-06-03,9519.3,0.009949,298417.77999999997,0.0,25615.29,30441.7,0.0,0.0,85901.54,18221.65,0.0,80855.04,5067.99,3206.56,0.0,49108.01
2020-06-04,9656.5,0.009461,294821.95,0.0,27680.52,30523.75,0.0,0.0,84546.38,17761.63,0.0,79119.26,4858.56,3198.59,0.0,47133.26
2020-06-05,9788.32,0.008366,348743.19999999995,44393.38,29231.18,28843.96,0.0,0.0,88705.81,17680.16,0.0,81261.3,4859.44,3201.86,0.0,50566.11
2020-06-06,9625.0,0.008193,354526.19,46029.12,29824.61,29650.18,0.0,0.0,86538.49,18132.46,0.0,83652.16,4916.18,3208.85,0.0,52574.14
2020-06-07,9664.0,0.007994,351609.91,47046.57,29775.19,29258.16,0.0,0.0,86433.43,18132.48,0.0,82879.95,5241.41,3202.14,0.0,49640.58
2020-06-08,9743.92,0.008487,352008.99000000005,47092.59,29824.12,27105.7,0.0,0.0,85609.6,17909.05,0.0,83122.64,4949.09,3192.15,0.0,53204.05
2020-06-09,9783.1,0.008628,356931.7299999999,47082.93,31135.74,27197.62,0.0,0.0,85318.51,17955.68,0.0,87610.12,4807.12,3197.41,0.0,52626.6
2020-06-10,9765.0,0.01011,357507.46,47910.8,30083.98,24714.66,0.0,0.0,87317.46,17956.62,0.0,88757.74,4986.75,3200.26,0.0,52579.19
2020-06-11,9884.99,-0.007081,358017.43000000005,47871.01,29804.31,25274.87,0.0,0.0,89833.44,18132.81,0.0,87444.39,4679.71,3201.33,0.0,51775.56
2020-06-12,9277.8,0.003896,372660.31,50701.56,32243.04,28759.01,0.0,0.0,87202.41,20191.12,0.0,92819.84,4768.43,3206.63,0.0,52768.27
2020-06-13,9463.5,-0.003809,363109.93,44368.42,30666.24,26558.45,0.0,0.0,89471.99,19707.53,0.0,89254.5,4327.06,3210.32,0.0,55545.42
2020-06-14,9468.55,0.009795,359678.07999999996,43741.7,30386.56,27051.57,0.0,0.0,86505.99,19656.34,0.0,88525.84,4390.42,3205.99,0.0,56213.67
2020-06-15,9343.7,-0.001031,368954.20000000007,43643.23,32016.59,28528.28,0.0,0.0,85474.53,20315.14,0.0,93176.08,4545.0,3205.26,0.0,58050.09
2020-06-16,9418.0,-0.002123,372392.48,43723.51,34872.74,28387.89,0.0,0.0,88132.47,19946.2,0.0,91851.11,4430.04,3246.4,0.0,57802.12
2020-06-17,9519.13,0.00597,371049.58999999997,43738.18,33489.31,27900.36,0.0,0.0,88890.91,19497.52,0.0,91320.1,4614.47,3208.61,0.0,58390.13
2020-06-18,9462.4,0.006519,374826.44999999995,43890.05,34054.5,29085.1,0.0,0.0,87737.22,18945.61,0.0,93410.55,4280.5,3229.97,0.0,60192.95
2020-06-19,9384.0,0.007884,376980.43,41524.61,35554.34,30277.53,0.0,0.0,88893.95,19311.95,0.0,93636.74,4353.5,3257.76,0.0,60170.05
2020-06-20,9307.0,0.005909,373377.22,41685.16,36472.08,27798.42,0.0,0.0,87027.02,19804.65,0.0,92956.59,4597.24,3263.85,0.0,59772.21
2020-06-21,9356.0,0.009513,373785.91,44644.61,36425.33,28284.92,0.0,0.0,88473.81,19862.62,0.0,89928.19,4380.44,3282.44,0.0,58503.55
2020-06-22,9295.0,0.011656,375262.59,44586.92,36413.71,27795.83,0.0,0.0,88024.01,20364.01,0.0,91038.52,4406.32,3263.33,0.0,59369.94
2020-06-23,9686.99,0.008532,380363.76,44643.08,36173.33,27164.76,0.0,0.0,93272.65,19905.14,0.0,92576.77,4309.89,3592.36,0.0,58725.78
2020-06-24,9627.1,0.002137,391156.95999999996,46687.89,40105.1,29389.92,0.0,0.0,94050.14,20066.27,0.0,92958.93,4423.55,3825.54,0.0,59649.62
2020-06-25,9286.5,0.007314,396405.97,46608.46,39339.87,30229.79,0.0,0.0,96675.53,20959.68,0.0,95964.48,4265.43,3837.42,0.0,58525.31
2020-06-26,9246.75,0.007418,377761.05,40905.12,37428.53,27549.05,0.0,0.0,93111.52,20440.66,0.0,96534.04,4295.28,3726.54,0.0,53770.31
2020-06-27,9161.8,-0.008342,359760.43,38961.07,39306.18,28644.4,0.0,0.0,79562.55,20063.0,0.0,96218.0,3948.69,3535.1,0.0,49521.44
2020-06-28,9012.5,0.006522,375943.06,39344.09,41546.87,28352.56,0.0,0.0,85777.49,19533.65,0.0,101446.51,4136.77,3509.62,0.0,52295.5
2020-06-29,9114.01,0.007365,367465.57999999996,39426.69,41605.97,28000.27,0.0,0.0,83398.92,19268.02,0.0,97861.61,4027.98,3490.17,0.0,50385.95
2020-06-30,9186.8,-0.008903,363503.33,39355.75,41353.1,28645.62,0.0,0.0,82108.82,19034.04,0.0,95891.93,4126.04,3464.14,0.0,49523.89
2020-07-01,9135.5,0.004286,364396.61000000004,40064.82,42062.41,29502.63,0.0,0.0,82451.58,18635.62,0.0,94283.95,4301.02,3465.81,0.0,49628.77
2020-07-02,9233.29,-0.003977,368722.4,38380.03,42107.43,31001.07,0.0,0.0,84665.01,18552.78,0.0,94991.07,4285.71,3469.08,0.0,51270.22
2020-07-03,9086.5,-0.006534,378390.23,41370.34,41600.14,29763.01,0.0,0.0,85295.53,18877.77,0.0,99261.83,4163.54,3393.68,0.0,54664.39
2020-07-04,9060.5,0.008948,372152.69,40008.65,41403.56,32079.53,0.0,0.0,79885.94,18990.0,0.0,98932.49,4320.93,3368.27,0.0,53163.32
2020-07-05,9137.18,0.005861,362300.36000000004,40041.11,41627.86,29914.6,0.0,0.0,78033.99,18434.19,0.0,95763.28,4330.12,3357.45,0.0,50797.76
2020-07-06,9070.4,0.009662,369592.33,40082.33,41084.07,30224.41,0.0,0.0,80511.35,18772.51,0.0,95769.84,4408.49,3352.64,0.0,55386.69
2020-07-07,9339.0,0.0067,384624.09,40056.04,42838.12,33337.66,0.0,0.0,89238.26,18099.29,0.0,94558.0,4494.44,3398.96,0.0,58603.32
2020-07-08,9258.52,0.009204,384000.64,41321.41,42970.94,31300.61,0.0,0.0,88235.27,18531.12,0.0,95428.26,4621.88,3419.09,0.0,58172.06
2020-07-09,9434.4,0.005724,396193.93000000005,40854.94,45146.48,35454.0,0.0,0.0,92111.75,17515.29,0.0,96373.1,4997.13,3547.73,0.0,60193.51
2020-07-10,9236.0,0.008027,394249.47000000003,45201.13,42579.21,37853.79,0.0,0.0,87348.78,17864.52,0.0,95481.43,4933.45,3555.53,0.0,59431.63
2020-07-11,9288.39,8e-06,377907.27999999997,41546.02,41764.93,38479.25,0.0,0.0,81059.24,17191.31,0.0,92333.23,4908.54,3590.75,0.0,57034.01
2020-07-12,9233.9,0.010584,379602.85000000003,40328.45,41699.86,39647.58,0.0,0.0,81173.46,17477.16,0.0,93033.96,4925.82,3564.94,0.0,57751.62
2020-07-13,9295.0,0.008957,376583.51,40353.65,41090.01,41165.76,0.0,0.0,80049.56,17378.97,0.0,92209.25,4888.61,3750.98,0.0,55696.72
2020-07-14,9241.18,0.008345,393388.3499999999,40286.2,42649.06,46405.32,0.0,0.0,83215.57,17594.65,0.0,96133.98,4903.85,3753.74,0.0,58445.98
2020-07-15,9252.3,0.009889,392812.06,41423.19,41456.82,46910.5,0.0,0.0,84613.69,17584.79,0.0,93373.89,5130.88,3764.18,0.0,58554.12
2020-07-16,9196.5,0.00713,405894.47000000003,41568.15,43278.07,47399.79,0.0,0.0,85649.35,17563.38,0.0,99730.86,5194.76,3767.19,0.0,61742.92
2020-07-17,9132.0,-0.00737,418406.91000000003,41565.45,45325.8,50925.52,0.0,0.0,87322.94,17880.1,0.0,102526.45,5065.96,3769.59,0.0,64025.1
2020-07-18,9155.6,0.004005,410738.43,40369.55,45717.06,50285.21,0.0,0.0,85103.4,17612.96,0.0,101488.25,5009.01,3774.55,0.0,61378.44
2020-07-19,9168.5,0.010709,404986.9600000001,39733.08,44518.93,49521.33,0.0,0.0,84246.16,17517.69,0.0,100974.5,4895.41,3772.78,0.0,59807.08
2020-07-20,9210.68,0.007479,411217.17,39765.89,44740.35,48480.09,0.0,0.0,86977.22,17396.77,0.0,102165.67,4928.93,3767.36,0.0,62994.89
2020-07-21,9161.1,0.008072,407497.68000000005,39726.62,43521.73,46764.52,0.0,0.0,86957.72,17174.16,0.0,102553.78,5010.7,3769.21,0.0,62019.24
2020-07-22,9379.5,0.004441,436314.61,40630.14,47757.81,47641.28,0.0,0.0,97342.49,17596.68,0.0,105733.23,4921.15,3993.03,0.0,70698.8
2020-07-23,9518.25,0.004514,440927.38,46243.34,45246.75,46850.41,0.0,0.0,98118.11,17669.37,0.0,106615.79,5063.64,4046.37,0.0,71073.6
2020-07-24,9602.9,0.009411,445853.22,47394.96,44412.36,48024.14,0.0,0.0,102892.54,18112.39,0.0,105563.04,5235.16,4126.95,0.0,70091.68
2020-07-25,9535.5,0.012213,441193.33999999997,51134.8,44244.68,46801.37,0.0,0.0,99849.08,18275.83,0.0,104087.68,4826.88,4209.87,0.0,67763.15
2020-07-26,9701.54,0.022201,457463.25000000006,50952.5,44735.37,48477.73,0.0,0.0,106192.75,18421.98,0.0,106388.82,4956.11,4271.03,0.0,73066.96
2020-07-27,9932.1,0.043828,443746.5,50896.64,39384.9,42904.79,0.0,0.0,106972.47,19341.59,0.0,103072.89,5205.36,4536.91,0.0,71430.95
2020-07-28,11036.0,0.034161,418719.23,50975.25,38637.29,37702.19,0.0,0.0,105516.96,20176.77,0.0,88331.92,6184.16,5033.09,0.0,66161.6
2020-07-29,10919.94,0.027626,434366.2900000001,65649.36,38910.9,31543.6,0.0,0.0,109325.35,21170.22,0.0,88883.91,6159.31,5048.12,0.0,67675.52
2020-07-30,11102.1,0.051101,440162.74,65316.42,41458.23,36821.29,0.0,0.0,106926.35,20908.72,0.0,88361.33,5955.11,5411.07,0.0,69004.22
2020-07-31,11101.5,0.026018,443206.85000000003,65291.12,42017.07,34222.41,0.0,0.0,109666.87,21481.24,0.0,88603.5,6287.96,5454.82,0.0,70181.86
2020-08-01,11343.67,0.082584,451487.33,66631.64,42671.91,36172.12,0.0,0.0,111224.2,21325.9,0.0,91933.15,5605.8,5621.6,0.0,70301.01
2020-08-02,11804.4,0.015463,455805.72000000003,72109.49,44045.13,38655.11,0.0,0.0,109276.08,20525.6,0.0,86402.6,5900.88,6310.59,0.0,72580.24
2020-08-03,11073.0,0.014181,429158.57000000007,71899.0,34803.26,32561.15,0.0,0.0,104296.37,21466.43,0.0,82185.59,6418.01,6569.78,0.0,68958.98
2020-08-04,11227.07,0.011589,425099.71,71910.08,35126.92,34067.69,0.0,0.0,99907.77,20408.55,0.0,82087.26,6702.4,6578.56,0.0,68310.48
2020-08-05,11189.7,0.017054,429130.8999999999,73177.84,35537.94,31835.88,0.0,0.0,102204.89,20798.91,0.0,82555.92,6874.35,6562.14,0.0,69583.03
2020-08-06,11745.0,0.014095,420340.73,63585.26,38311.41,31934.46,0.0,0.0,102466.0,20852.88,0.0,82222.14,6464.75,6703.6,0.0,67800.23
2020-08-07,11769.97,-0.012694,433003.26000000007,69526.32,39502.38,34522.54,0.0,0.0,102533.56,20830.36,0.0,82671.4,6570.9,7065.07,0.0,69780.73
2020-08-08,11591.6,0.013758,429933.73000000004,70430.74,35634.72,32918.69,0.0,0.0,101418.14,21591.0,0.0,84539.78,6082.44,7083.18,0.0,70235.04
2020-08-09,11765.5,0.010043,417053.39,65524.99,36971.61,30376.52,0.0,0.0,100920.14,21257.35,0.0,80646.02,5858.99,7265.76,0.0,68232.01
2020-08-10,11685.99,0.014939,427236.54000000004,65470.86,37920.79,32521.3,0.0,0.0,101827.41,21462.32,0.0,84368.03,5914.84,7270.96,0.0,70480.03
2020-08-11,11888.5,0.010434,432341.43,65339.99,37800.79,34483.37,0.0,0.0,103789.25,21335.57,0.0,84454.78,6127.08,7544.18,0.0,71466.42
2020-08-12,11394.0,0.01133,446224.14,70622.97,39727.92,35199.6,0.0,0.0,104343.1,23323.91,0.0,87562.39,6102.65,7521.1,0.0,71820.5
2020-08-13,11562.02,0.013333,427642.3,65500.83,39193.45,32994.6,0.0,0.0,102017.93,22371.53,0.0,84703.09,5913.01,7370.11,0.0,67577.75
